"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","seeds.emp","seeds.PMod","seeds.FMod","recruits","recruit.prob"
"895","MOD",3,5,0,"6",2014,70,82,68,0,4,1,2015,0,NA,"1",71,97,81,54,51,1,7,83.5697423267868,11.5345454305511,11.8916632462785,0.0304911040578021,4,0,51,54,4,105,4.65396035015752,1,FALSE,859,859,3715.01907817694,0,0
"896","MOD",3,5,0,"7",2015,55,79,58,0,2,1,2016,0,NA,"1",50,87,57,19,17,1,7,83.5697423267868,11.0970472843073,11.0808056279787,-0.00146467372621041,2,0,17,19,2,36,3.58351893845611,1,FALSE,859,859,3715.01907817694,0,0
"897","MOD",3,5,0,"5",2016,77,132,102,84,84,1,2017,0,NA,"1",73,126,100,5,3,0.25,7,83.5697423267868,12.5114033937857,12.3917347701494,-0.00961080037152839,84,84,12,20,168,32,3.46573590279973,1,FALSE,859,859,3715.01907817694,0,0
"898","MOD",3,5,0,"6",2016,66,105,89,62,109,1,2017,0,NA,"1",73,107,87,25,40,0.5,7,83.5697423267868,11.9920746979775,12.0890196303263,0.00805158227073895,109,62,80,50,171,130,4.86753445045558,1,FALSE,859,859,3715.01907817694,0,0
"899","MOD",3,5,0,"10",2016,81,103,103,80,97,1,2017,0,NA,"1",82,111,110,15,28,0.5,7,83.5697423267868,12.3237303671931,12.4765530504304,0.0123244250906764,97,80,56,30,177,86,4.45434729625351,1,FALSE,859,859,3715.01907817694,0,0
"900","MOD",3,5,0,"7",2016,50,87,57,19,17,1,2017,0,NA,"1",52,88,64,0,4,0.5,7,83.5697423267868,11.0808056279787,11.2472868524807,0.0149125421139425,17,19,8,0,36,8,2.07944154167984,1,FALSE,859,859,3715.01907817694,0,0
"901","MOD",3,5,0,"7",2014,48,75,60,0,4,1,2015,0,NA,"1",55,79,58,0,2,1,7,83.5697423267868,10.9428569227277,11.0970472843073,0.0139921549335108,4,0,2,0,4,2,0.693147180559945,1,FALSE,859,859,3715.01907817694,0,0
"902","MOD",3,5,0,"6",2015,71,97,81,54,51,1,2016,0,NA,"1",66,105,89,62,109,1,7,83.5697423267868,11.8916632462785,11.9920746979775,0.00840840269925566,51,54,109,62,105,171,5.14166355650266,1,FALSE,859,859,3715.01907817694,0,0
"903","MOD",3,5,0,"5",2015,72,142,109,0,0,1,2016,0,NA,"1",77,132,102,84,84,1,7,83.5697423267868,12.5836642949079,12.5114033937857,-0.00575898831875596,0,0,84,84,0,168,5.12396397940326,1,FALSE,859,859,3715.01907817694,0,0
"904","MOD",3,5,0,"8",2016,89,140,92,29,76,1,2017,0,NA,"1",93,153,98,12,65,0.25,7,83.5697423267868,12.6118906054519,12.8078281292777,0.0154164887920695,76,29,260,48,105,308,5.73009978297357,1,FALSE,859,859,3715.01907817694,0,0
"905","MOD",3,5,0,"10",2015,83,96,92,9,2,1,2016,0,NA,"1",81,103,103,80,97,1,7,83.5697423267868,12.1648006123749,12.3237303671931,0.0129801159868275,2,9,97,80,11,177,5.17614973257383,1,FALSE,859,859,3715.01907817694,0,0
"906","MOD",3,5,0,"10",2014,78,92,78,0,2,1,2015,0,NA,"1",83,96,92,9,2,1,7,83.5697423267868,11.8950294664896,12.1648006123749,0.0224259648636401,2,0,2,9,2,11,2.39789527279837,1,FALSE,859,859,3715.01907817694,0,0
"907","MOD",3,5,0,"8",2014,104,118,92,0,9,1,2015,0,NA,"1",87,101,81,31,30,1,7,83.5697423267868,12.5966873367175,12.1353010262297,-0.0373152242887634,9,0,30,31,9,61,4.11087386417331,1,FALSE,859,859,3715.01907817694,0,0
"908","MOD",3,50,50,"3",2014,56,63,54,0,4,1,2015,0,NA,"1",61,68,61,0,0,1,10,112.896669030949,10.8172936997524,11.1010786695841,0.0258961590745716,4,0,0,0,4,0,NA,0,FALSE,5043,5043,3240.64198025776,0,0
"909","MOD",3,50,50,"2",2016,67,79,69,74,110,0.5,2017,0,NA,"1",68,70,67,40,89,0.5,10,112.896669030949,11.4680702125166,11.3325188026778,-0.0118903074617589,220,148,178,80,368,258,5.55295958492162,1,FALSE,5043,5043,3240.64198025776,0,0
"910","MOD",3,50,50,"3",2016,56,81,67,89,57,0.5,2017,0,NA,"1",59,69,60,21,14,0.5,10,112.896669030949,11.28431670086,11.0658117467865,-0.0195535266367999,114,178,28,42,292,70,4.24849524204936,1,FALSE,5043,5043,3240.64198025776,0,0
"911","MOD",3,50,50,"4",2014,60,91,70,0,0,1,2015,0,NA,"1",54,86,82,12,1,1,10,112.896669030949,11.5135225468497,11.5098738261434,-0.000316957644103245,0,0,1,12,0,13,2.56494935746154,1,FALSE,5043,5043,3240.64198025776,0,0
"912","MOD",3,50,50,"2",2014,66,48,45,0,10,1,2015,0,NA,"1",65,55,52,47,23,1,10,112.896669030949,10.527341478766,10.7927874097709,0.0249022554847923,10,0,23,47,10,70,4.24849524204936,1,FALSE,5043,5043,3240.64198025776,0,0
"913","MOD",3,50,50,"4",2015,54,86,82,12,1,1,2016,0,NA,"1",65,112,85,104,198,0.5,10,112.896669030949,11.5098738261434,11.9953606337424,0.0413147006125271,1,12,396,208,13,604,6.40357419793482,1,FALSE,5043,5043,3240.64198025776,0,0
"914","MOD",3,50,50,"1",2016,67,122,117,122,137,0.25,2017,0,NA,"1",65,126,122,6,61,0.25,10,112.896669030949,12.4307108349834,12.4745134576418,0.00351754855193569,548,488,244,24,1036,268,5.59098698051086,1,FALSE,5043,5043,3240.64198025776,0,0
"915","MOD",3,50,50,"4",2016,65,112,85,104,198,0.5,2017,0,NA,"1",72,96,90,31,78,0.25,10,112.896669030949,11.9953606337424,12.0006472168756,0.000440621894404326,396,208,312,124,604,436,6.07764224334903,1,FALSE,5043,5043,3240.64198025776,0,0
"916","MOD",3,50,50,"9",2014,61,83,52,0,2,1,2015,0,NA,"1",82,96,78,26,28,1,10,112.896669030949,11.1407814266127,11.9875995014831,0.0732603625571258,2,0,28,26,2,54,3.98898404656427,1,FALSE,5043,5043,3240.64198025776,0,0
"917","MOD",3,50,50,"8",2014,61,89,75,0,69,1,2015,0,NA,"1",60,93,77,82,0,1,10,112.896669030949,11.5768215835032,11.6305727132904,0.00463224998159178,69,0,0,82,69,82,4.40671924726425,1,FALSE,5043,5043,3240.64198025776,0,0
"918","MOD",3,50,50,"6",2016,89,91,70,183,238,1,2017,0,NA,"1",92,93,87,28,107,0.125,10,112.896669030949,11.9078143543597,12.1801194249183,0.0226102141964813,238,183,856,224,421,1080,6.98471632011827,1,FALSE,5043,5043,3240.64198025776,0,0
"919","MOD",3,50,50,"1",2015,56,112,100,54,4,1,2016,0,NA,"1",67,122,117,122,137,0.25,10,112.896669030949,12.0088439840797,12.4307108349834,0.034526713922478,4,54,548,488,58,1036,6.94312242281943,1,FALSE,5043,5043,3240.64198025776,0,0
"920","MOD",3,50,50,"5",2015,72,88,87,46,7,1,2016,0,NA,"1",87,98,86,148,174,0.5,10,112.896669030949,11.8797342882102,12.1650461296401,0.023732820852913,7,46,348,296,53,644,6.46769872610435,1,FALSE,5043,5043,3240.64198025776,0,0
"921","MOD",3,50,50,"6",2014,80,73,61,0,2,1,2015,0,NA,"1",83,90,79,62,9,1,10,112.896669030949,11.443183176057,11.9479213666553,0.043163122131797,2,0,9,62,2,71,4.26267987704132,1,FALSE,5043,5043,3240.64198025776,0,0
"922","MOD",3,50,50,"2",2015,65,55,52,47,23,1,2016,0,NA,"1",67,79,69,74,110,0.5,10,112.896669030949,10.7927874097709,11.4680702125166,0.0606885918729107,23,47,220,148,70,368,5.90808293816893,1,FALSE,5043,5043,3240.64198025776,0,0
"923","MOD",3,50,50,"3",2015,61,68,61,0,0,1,2016,0,NA,"1",56,81,67,89,57,0.5,10,112.896669030949,11.1010786695841,11.28431670086,0.0163715780737784,0,0,114,178,0,292,5.67675380226828,1,FALSE,5043,5043,3240.64198025776,0,0
"924","MOD",3,50,50,"9",2016,62,111,73,169,183,1,2017,0,NA,"1",62,108,88,10,52,0.125,10,112.896669030949,11.7869472635672,11.9464256627089,0.0134393707966886,183,169,416,80,352,496,6.20657592672493,1,FALSE,5043,5043,3240.64198025776,0,0
"925","MOD",3,50,50,"8",2016,63,103,92,200,89,0.5,2017,0,NA,"1",65,101,101,32,81,0.25,10,112.896669030949,11.9594755277316,12.0644515396396,0.00873934388421843,178,400,324,128,578,452,6.11368217983223,1,FALSE,5043,5043,3240.64198025776,0,0
"926","MOD",3,50,50,"5",2016,87,98,86,148,174,0.5,2017,0,NA,"1",64,100,100,77,106,0.25,10,112.896669030949,12.1650461296401,12.0290466913973,-0.011242485651299,348,296,424,308,644,732,6.59578051396131,1,FALSE,5043,5043,3240.64198025776,0,0
"927","MOD",3,50,50,"6",2015,83,90,79,62,9,1,2016,0,NA,"1",89,91,70,183,238,1,10,112.896669030949,11.9479213666553,11.9078143543597,-0.00336246599582185,9,62,238,183,71,421,6.04263283368238,1,FALSE,5043,5043,3240.64198025776,0,0
"928","MOD",3,50,50,"5",2014,62,85,76,0,13,1,2015,0,NA,"1",72,88,87,46,7,1,10,112.896669030949,11.5603422178831,11.8797342882102,0.0272534809429386,13,0,7,46,13,53,3.97029191355212,1,FALSE,5043,5043,3240.64198025776,0,0
"929","MOD",3,50,50,"7",2016,55,65,63,130,95,1,2017,0,NA,"1",59,65,62,68,26,0.125,10,112.896669030949,10.984678417581,11.0388823349078,0.004922367221297,95,130,208,544,225,752,6.62273632394984,1,FALSE,5043,5043,3240.64198025776,0,0
"930","MOD",3,50,50,"9",2015,82,96,78,26,28,1,2016,0,NA,"1",62,111,73,169,183,1,10,112.896669030949,11.9875995014831,11.7869472635672,-0.0168799854955619,28,26,183,169,54,352,5.8636311755981,1,FALSE,5043,5043,3240.64198025776,0,0
"931","MOD",3,50,50,"7",2014,54,57,44,0,3,1,2015,0,NA,"1",53,64,52,3,2,1,10,112.896669030949,10.4760481843785,10.7402419515546,0.0249060907682152,3,0,2,3,3,5,1.6094379124341,1,FALSE,5043,5043,3240.64198025776,0,0
"932","MOD",3,50,50,"1",2014,56,100,97,0,14,1,2015,0,NA,"1",56,112,100,54,4,1,10,112.896669030949,11.865056091288,12.0088439840797,0.0120457596766975,14,0,4,54,14,58,4.06044301054642,1,FALSE,5043,5043,3240.64198025776,0,0
"933","MOD",3,50,50,"8",2015,60,93,77,82,0,1,2016,0,NA,"1",63,103,92,200,89,0.5,10,112.896669030949,11.6305727132904,11.9594755277316,0.027886685567521,0,82,178,400,82,578,6.35957386867238,1,FALSE,5043,5043,3240.64198025776,0,0
"934","MOD",3,50,50,"7",2015,53,64,52,3,2,1,2016,0,NA,"1",55,65,63,130,95,1,10,112.896669030949,10.7402419515546,10.984678417581,0.0225038138179994,2,3,95,130,5,225,5.41610040220442,1,FALSE,5043,5043,3240.64198025776,0,0
"935","MOD",3,55,50,"10",2015,64,91,78,0,1,1,2016,0,NA,"1",58,100,96,135,98,1,4,47.8652262843147,11.6862746526275,11.8897846240637,0.0172645499360686,1,0,98,135,1,233,5.4510384535657,1,FALSE,251,251,4292.55674087492,0,0
"936","MOD",3,55,50,"10",2016,58,100,96,135,98,1,2017,0,NA,"1",67,108,90,11,61,0.25,4,47.8652262843147,11.8897846240637,12.0464567529069,0.0130909747963428,98,135,244,44,233,288,5.66296048013595,1,FALSE,251,251,4292.55674087492,0,0
"937","MOD",3,55,50,"10",2014,56,91,83,0,17,1,2015,0,NA,"1",64,91,78,0,1,1,4,47.8652262843147,11.61487504111,11.6862746526275,0.00612843880437685,17,0,1,0,17,1,0,1,FALSE,251,251,4292.55674087492,0,0
"938","MOD",3,95,100,"3",2015,61,72,59,0,0,1,2016,0,NA,"1",63,83,75,43,161,1,13,123.68738477135,11.1249006631565,11.5392866837858,0.0365715478146226,0,0,161,43,0,204,5.31811999384422,1,FALSE,204,204,3066.09698040014,0,0
"939","MOD",3,95,100,"3",2014,56,65,54,0,0,1,2015,0,NA,"1",61,72,59,0,0,1,13,123.68738477135,10.8485462432565,11.1249006631565,0.0251548146451694,0,0,0,0,0,0,NA,0,FALSE,204,204,3066.09698040014,0,0
"940","MOD",3,95,100,"3",2016,63,83,75,43,161,1,2017,0,NA,"1",61,78,74,10,0,0.5,13,123.68738477135,11.5392866837858,11.4314710201285,-0.0093872789727988,161,43,0,20,204,20,2.99573227355399,1,FALSE,204,204,3066.09698040014,0,0
"941","PDC",1,0,0,"2",2015,75,118,73,12,3,1,2016,0,NA,"1",73,118,76,34,51,0.5,19,203.98665703812,12.0384554152118,12.0517006419618,0.00109963821349,3,12,102,68,15,170,5.13579843705026,1,FALSE,664,664,1767.21775833947,0,0
"942","PDC",1,0,0,"1",2014,66,83,77,0,3,1,2015,0,NA,"1",71,96,94,0,0,1,19,203.98665703812,11.6121240077381,12.0301460868406,0.0353659480772882,3,0,0,0,3,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"943","PDC",1,0,0,"10",2015,25,30,28,0,0,1,2016,0,NA,"1",28,34,32,0,0,1,19,203.98665703812,8.61210095276696,8.98412417365249,0.0422907372144413,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"944","PDC",1,0,0,"8",2016,63,89,89,9,16,1,2017,0,NA,"1",62,90,84,6,65,1,19,203.98665703812,11.7802307019172,11.7175840902801,-0.00533213497680836,16,9,65,6,25,71,4.26267987704132,1,FALSE,664,664,1767.21775833947,0,0
"945","PDC",1,0,0,"5",2016,48,83,51,9,3,1,2017,0,NA,"1",53,73,40,1,22,1,19,203.98665703812,10.8816904874902,10.6094540448758,-0.025336110401107,3,9,22,1,12,23,3.13549421592915,1,FALSE,664,664,1767.21775833947,0,0
"946","PDC",1,0,0,"1",2015,71,96,94,0,0,1,2016,0,NA,"1",68,111,93,7,19,1,19,203.98665703812,12.0301460868406,12.1214606357031,0.00756181441946145,0,0,19,7,0,26,3.25809653802148,1,FALSE,664,664,1767.21775833947,0,0
"947","PDC",1,0,0,"6",2014,48,50,49,0,0,1,2015,0,NA,"1",49,62,51,0,0,1,19,203.98665703812,10.3348675505081,10.6106035519414,0.0263304587792313,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"948","PDC",1,0,0,"7",2014,38,97,59,0,0,1,2015,0,NA,"1",39,85,61,0,0,1,19,203.98665703812,10.9496578181969,10.8769100028547,-0.00666601229491636,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"949","PDC",1,0,0,"6",2016,51,57,57,0,0,1,2017,0,NA,"1",48,56,48,0,0,1,19,203.98665703812,10.6777514044548,10.4275769486123,-0.0237083422568388,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"950","PDC",1,0,0,"1",2016,68,111,93,7,19,1,2017,0,NA,"1",72,110,100,0,122,1,19,203.98665703812,12.1214606357031,12.242139906858,0.00990660291820156,19,7,122,0,26,122,4.80402104473326,1,FALSE,664,664,1767.21775833947,0,0
"951","PDC",1,0,0,"5",2014,57,48,26,0,0,1,2015,0,NA,"1",56,62,37,0,0,1,19,203.98665703812,9.83217205282532,10.4232272244859,0.0583768314347292,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"952","PDC",1,0,0,"2",2014,116,114,79,0,0,1,2015,0,NA,"1",75,118,73,12,3,1,19,203.98665703812,12.5190597280293,12.0384554152118,-0.0391461173785956,0,0,3,12,0,15,2.70805020110221,1,FALSE,664,664,1767.21775833947,0,0
"953","PDC",1,0,0,"9",2015,55,65,51,0,1,1,2016,0,NA,"1",63,69,57,21,38,1,19,203.98665703812,10.7733693239138,11.0801157348847,0.0280748409622662,1,0,38,21,1,59,4.07753744390572,1,FALSE,664,664,1767.21775833947,0,0
"954","PDC",1,0,0,"4",2016,95,111,54,62,92,0.5,2017,0,NA,"1",93,111,55,20,203,1,19,203.98665703812,11.9122143755385,11.9092861157595,-0.000245850154981335,184,124,203,20,308,223,5.40717177146012,1,FALSE,664,664,1767.21775833947,0,0
"955","PDC",1,0,0,"9",2016,63,69,57,21,38,1,2017,0,NA,"1",79,66,54,9,36,1,19,203.98665703812,11.0801157348847,11.2079098771191,0.0114676414088202,38,21,36,9,59,45,3.80666248977032,1,FALSE,664,664,1767.21775833947,0,0
"956","PDC",1,0,0,"4",2014,93,96,53,0,1,1,2015,0,NA,"1",93,90,61,6,5,1,19,203.98665703812,11.7270628342346,11.8031062637182,0.00646350597015795,1,0,5,6,1,11,2.39789527279837,1,FALSE,664,664,1767.21775833947,0,0
"957","PDC",1,0,0,"3",2015,42,49,35,0,0,1,2016,0,NA,"1",51,56,45,14,5,1,19,203.98665703812,9.84466121394481,10.4236630492912,0.0571492152809094,0,0,5,14,0,19,2.94443897916644,1,FALSE,664,664,1767.21775833947,0,0
"958","PDC",1,0,0,"7",2015,39,85,61,0,0,1,2016,0,NA,"1",52,94,68,5,0,1,19,203.98665703812,10.8769100028547,11.3738694420889,0.0446763761914808,0,0,0,5,0,5,1.6094379124341,1,FALSE,664,664,1767.21775833947,0,0
"959","PDC",1,0,0,"4",2015,93,90,61,6,5,1,2016,0,NA,"1",95,111,54,62,92,0.5,19,203.98665703812,11.8031062637182,11.9122143755385,0.00920155230574616,5,6,184,124,11,308,5.73009978297357,1,FALSE,664,664,1767.21775833947,0,0
"960","PDC",1,0,0,"10",2016,28,34,32,0,0,1,2017,0,NA,"1",26,33,30,0,0,1,19,203.98665703812,8.98412417365249,8.81562471721152,-0.0189333558548094,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"961","PDC",1,0,0,"3",2016,51,56,45,14,5,1,2017,0,NA,"1",54,56,34,9,37,1,19,203.98665703812,10.4236630492912,10.200519497977,-0.0216398646210153,5,14,37,9,19,46,3.8286413964891,1,FALSE,664,664,1767.21775833947,0,0
"962","PDC",1,0,0,"6",2015,49,62,51,0,0,1,2016,0,NA,"1",51,57,57,0,0,1,19,203.98665703812,10.6106035519414,10.6777514044548,0.00630843250567986,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"963","PDC",1,0,0,"8",2015,63,86,84,0,0,1,2016,0,NA,"1",63,89,89,9,16,1,19,203.98665703812,11.6881220575498,11.7802307019172,0.00784964486134182,0,0,16,9,0,25,3.2188758248682,1,FALSE,664,664,1767.21775833947,0,0
"964","PDC",1,0,0,"9",2014,72,55,55,0,4,1,2015,0,NA,"1",55,65,51,0,1,1,19,203.98665703812,10.9511557255424,10.7733693239138,-0.0163677107155592,4,0,1,0,4,1,0,1,FALSE,664,664,1767.21775833947,0,0
"965","PDC",1,0,0,"7",2016,52,94,68,5,0,1,2017,0,NA,"1",44,85,85,2,2,1,19,203.98665703812,11.3738694420889,11.3293153829603,-0.00392492213478301,0,5,2,2,5,4,1.38629436111989,1,FALSE,664,664,1767.21775833947,0,0
"966","PDC",1,0,0,"8",2014,67,84,74,0,4,1,2015,0,NA,"1",63,86,84,0,0,1,19,203.98665703812,11.5993977474999,11.6881220575498,0.00761993892829132,4,0,0,0,4,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"967","PDC",1,0,0,"3",2014,42,49,45,0,1,1,2015,0,NA,"1",42,49,35,0,0,1,19,203.98665703812,10.0959756422257,9.84466121394481,-0.0252075936720379,1,0,0,0,1,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"968","PDC",1,0,0,"5",2015,56,62,37,0,0,1,2016,0,NA,"1",48,83,51,9,3,1,19,203.98665703812,10.4232272244859,10.8816904874902,0.043044902231058,0,0,3,9,0,12,2.484906649788,1,FALSE,664,664,1767.21775833947,0,0
"969","PDC",1,0,0,"2",2016,73,118,76,34,51,0.5,2017,0,NA,"1",80,122,87,4,171,1,19,203.98665703812,12.0517006419618,12.3117790341231,0.0213506670880719,102,68,171,4,170,175,5.16478597392351,1,FALSE,664,664,1767.21775833947,0,0
"970","PDC",1,0,0,"10",2014,35,26,22,0,0,1,2015,0,NA,"1",25,30,28,0,0,1,19,203.98665703812,8.56431028893061,8.61210095276696,0.00556469992330155,0,0,0,0,0,0,NA,0,FALSE,664,664,1767.21775833947,0,0
"971","PDC",1,100,100,"2",2014,47,64,54,5,1,1,2015,0,NA,"1",55,81,65,0,0,1,3,33.3257778085518,10.6578379676954,11.2359928458619,0.0528266916479255,1,5,0,0,6,0,NA,0,FALSE,2363,2363,4527.73928976093,0,0
"972","PDC",1,100,100,"1",2014,85,112,84,97,2,1,2015,0,NA,"1",91,140,100,0,2,1,3,33.3257778085518,12.2517901626901,12.7174953511756,0.0373065701255025,2,97,2,0,99,2,0.693147180559945,1,FALSE,2363,2363,4527.73928976093,0,0
"973","PDC",1,100,100,"2",2016,66,93,79,42,61,0.125,2017,0,NA,"1",73,102,92,61,221,0.25,3,33.3257778085518,11.7515253237081,12.0970440675431,0.0289780838713463,488,336,884,244,824,1128,7.028201432058,1,FALSE,2363,2363,4527.73928976093,0,0
"974","PDC",1,100,100,"1",2016,90,155,124,79,100,0.125,2017,0,NA,"1",100,166,145,66,223,0.125,3,33.3257778085518,13.0233395889159,13.3537149528266,0.0250515190200324,800,632,1784,528,1432,2312,7.74586822979227,1,FALSE,2363,2363,4527.73928976093,0,0
"975","PDC",1,100,100,"2",2015,55,81,65,0,0,1,2016,0,NA,"1",66,93,79,42,61,0.125,3,33.3257778085518,11.2359928458619,11.7515253237081,0.0448607744225718,0,0,488,336,0,824,6.71417052990947,1,FALSE,2363,2363,4527.73928976093,0,0
"976","PDC",1,100,100,"1",2015,91,140,100,0,2,1,2016,0,NA,"1",90,155,124,79,100,0.125,3,33.3257778085518,12.7174953511756,13.0233395889159,0.0237644685660155,2,0,800,632,2,1432,7.26682734752059,1,FALSE,2363,2363,4527.73928976093,0,0
"977","PDC",1,115,100,"3",2014,46,59,47,0,0,1,2015,0,NA,"1",56,73,71,0,0,1,0,0,10.4161496781663,11.2383142449863,0.0759713996270104,0,0,0,0,0,0,NA,0,FALSE,280,280,5066.79972122702,0,0
"978","PDC",1,115,100,"3",2015,56,73,71,0,0,1,2016,0,NA,"1",85,107,84,28,42,0.25,0,0,11.2383142449863,12.2061201258569,0.0826086206018695,0,0,168,112,0,280,5.63478960316925,1,FALSE,280,280,5066.79972122702,0,0
"979","PDC",1,115,100,"3",2016,85,107,84,28,42,0.25,2017,0,NA,"1",76,108,107,44,85,0.25,0,0,12.2061201258569,12.3455166379339,0.0113554962803589,168,112,340,176,280,516,6.24610676548156,1,FALSE,280,280,5066.79972122702,0,0
"980","PDC",1,165,150,"1",2015,87,193,163,0,0,1,2016,0,NA,"1",86,198,164,131,155,0.125,0,0,13.4821717444276,13.5023039908336,0.00149213572565499,0,0,1240,1048,0,2288,7.73543335249969,1,FALSE,2319,2319,5066.79972122702,0,0
"981","PDC",1,165,150,"1",2016,86,198,164,131,155,0.125,2017,0,NA,"1",94,205,160,34,334,0.125,0,0,13.5023039908336,13.6013018127036,0.00730517281304224,1240,1048,2672,272,2288,2944,7.98752447984877,1,FALSE,2319,2319,5066.79972122702,0,0
"982","PDC",1,165,150,"1",2014,96,187,113,10,21,1,2015,0,NA,"1",87,193,163,0,0,1,0,0,13.1826678630962,13.4821717444276,0.0224652750200751,21,10,0,0,31,0,NA,0,FALSE,2319,2319,5066.79972122702,0,0
"983","PDC",1,200,200,"3",2015,15,18,14,0,0,1,2016,0,NA,"1",21,27,19,2,2,1,3,29.3041453977255,6.89730252467503,7.94462151895559,0.141364764500689,0,0,2,2,0,4,1.38629436111989,1,FALSE,8,8,4592.79112186015,0,0
"984","PDC",1,200,200,"2",2015,21,26,19,0,0,1,2016,0,NA,"1",35,40,31,0,4,1,3,29.3041453977255,7.90688119097275,9.3380379561499,0.166362744065951,0,0,4,0,0,4,1.38629436111989,1,FALSE,8,8,4592.79112186015,0,0
"985","PDC",1,200,200,"3",2016,21,27,19,2,2,1,2017,0,NA,"1",24,31,24,0,0,1,3,29.3041453977255,7.94462151895559,8.44991810124244,0.0616615879468053,2,2,0,0,4,0,NA,0,FALSE,8,8,4592.79112186015,0,0
"986","PDC",1,200,200,"3",2014,15,14,12,0,0,1,2015,0,NA,"1",15,18,14,0,0,1,3,29.3041453977255,6.49183741656687,6.89730252467503,0.0605847910340451,0,0,0,0,0,0,NA,0,FALSE,8,8,4592.79112186015,0,0
"987","PDC",1,200,200,"2",2016,35,40,31,0,4,1,2017,0,NA,"1",48,50,42,2,26,1,3,29.3041453977255,9.3380379561499,10.1807168706808,0.086399266921336,4,0,26,2,4,28,3.3322045101752,1,FALSE,8,8,4592.79112186015,0,0
"988","PDC",1,200,200,"2",2014,30,28,19,0,0,1,2015,0,NA,"1",21,26,19,0,0,1,3,29.3041453977255,8.3376641070652,7.90688119097275,-0.0530496768818246,0,0,0,0,0,0,NA,0,FALSE,8,8,4592.79112186015,0,0
"989","PDC",1,45,50,"6",2015,105,83,80,5,0,1,2016,0,NA,"1",110,102,97,83,96,0.25,0,0,12.1146508286894,12.5599873936415,0.0361006248995325,0,5,384,332,5,716,6.57368016696065,1,FALSE,2958,2958,5066.79972122702,0,0
"990","PDC",1,45,50,"4",2014,107,168,139,11,96,1,2015,0,NA,"1",101,163,134,0,8,1,0,0,13.3910899830573,13.2665337536603,-0.00934495415380826,96,11,8,0,107,8,2.07944154167984,1,FALSE,2958,2958,5066.79972122702,0,0
"991","PDC",1,45,50,"7",2016,87,57,52,50,80,1,2017,0,NA,"1",85,65,59,19,92,0.5,0,0,11.120026341132,11.3543992063531,0.0208576064787042,80,50,184,38,130,222,5.40267738187228,1,FALSE,2958,2958,5066.79972122702,0,0
"992","PDC",1,45,50,"4",2016,102,190,137,58,156,0.125,2017,0,NA,"1",99,199,144,26,285,0.125,0,0,13.4518010473343,13.5180612104965,0.00491365479320352,1248,464,2280,208,1712,2488,7.81923445385907,1,FALSE,2958,2958,5066.79972122702,0,0
"993","PDC",1,45,50,"7",2014,67,44,41,0,9,1,2015,0,NA,"1",72,55,46,0,5,1,0,0,10.3622775560749,10.772463936799,0.0388211888029667,9,0,5,0,9,5,1.6094379124341,1,FALSE,2958,2958,5066.79972122702,0,0
"994","PDC",1,45,50,"7",2015,72,55,46,0,5,1,2016,0,NA,"1",87,57,52,50,80,1,0,0,10.772463936799,11.120026341132,0.0317544148337455,5,0,80,50,5,130,4.86753445045558,1,FALSE,2958,2958,5066.79972122702,0,0
"995","PDC",1,45,50,"6",2016,110,102,97,83,96,0.25,2017,0,NA,"1",112,107,92,31,225,0.5,0,0,12.5599873936415,12.5729395188674,0.00103068985300989,384,332,450,62,716,512,6.23832462503951,1,FALSE,2958,2958,5066.79972122702,0,0
"996","PDC",1,45,50,"6",2014,98,86,70,112,154,1,2015,0,NA,"1",105,83,80,5,0,1,0,0,11.9476332530348,12.1146508286894,0.0138823278261859,154,112,0,5,266,5,1.6094379124341,1,FALSE,2958,2958,5066.79972122702,0,0
